time,pm25_obs,pm25_cf,att,period,year,week,year_week
2018-01-07,80.55908559910883,78.95128,1.6078069125853887,pre,2018,1,201801
2018-01-14,81.73532609963802,79.81613,1.9191945078411408,pre,2018,2,201802
2018-01-21,102.2823054225446,100.05564,2.2266642482281895,pre,2018,3,201803
2018-01-28,81.71909631956902,79.345985,2.3731109069713625,pre,2018,4,201804
2018-02-04,84.30053302935684,82.7119,1.5886342256459045,pre,2018,5,201805
2018-02-11,78.85239480297453,76.44702,2.40537331859953,pre,2018,6,201806
2018-02-18,73.59326584502976,71.49238,2.100887610166481,pre,2018,7,201807
2018-02-25,59.519339032738834,57.54133,1.978010602563053,pre,2018,8,201808
2018-03-04,57.61603430594984,56.552032,1.0640018352467138,pre,2018,9,201809
2018-03-11,57.74007929210045,56.394367,1.3457120740828685,pre,2018,10,201810
2018-03-18,54.58076603726986,53.856773,0.7239926608050169,pre,2018,11,201811
2018-03-25,56.60414265790805,55.113327,1.4908156315408618,pre,2018,12,201812
2018-04-01,52.74527012348742,52.01911,0.7261584901866414,pre,2018,13,201813
2018-04-08,48.530889703564256,47.638763,0.8921262758298809,pre,2018,14,201814
2018-04-15,45.51870478208776,45.306282,0.21242273863072825,pre,2018,15,201815
2018-04-22,44.85861108452973,43.838642,1.0199689641683989,pre,2018,16,201816
2018-04-29,44.21490186982345,44.071396,0.14350599580001244,pre,2018,17,201817
2018-05-06,39.89241454420708,38.955963,0.9364514094414531,pre,2018,18,201818
2018-05-13,39.10863055066547,38.930504,0.17812670545062304,pre,2018,19,201819
2018-05-20,35.93567876348117,35.92629,0.009390158744842836,pre,2018,20,201820
2018-05-27,39.28838186331641,39.039192,0.24918966360937844,pre,2018,21,201821
2018-06-03,38.90101202059935,38.415916,0.4850955777282593,pre,2018,22,201822
2018-06-10,34.41501152450109,34.197044,0.21796715194249572,pre,2018,23,201823
2018-06-17,31.83485535212385,31.495182,0.3396733147703337,pre,2018,24,201824
2018-06-24,29.84687130503082,30.10603,-0.25915820546722657,pre,2018,25,201825
2018-07-01,27.77193611304916,28.107683,-0.335747068713534,pre,2018,26,201826
2018-07-08,27.615311307949327,26.176062,1.4392496777003032,pre,2018,27,201827
2018-07-15,26.623391547702845,26.182722,0.44066945602804,pre,2018,28,201828
2018-07-22,27.230883160690183,26.144892,1.0859914217985818,pre,2018,29,201829
2018-07-29,27.26747384162028,26.440624,0.8268496045597331,pre,2018,30,201830
2018-08-05,26.67576750019236,25.96684,0.7089267561738062,pre,2018,31,201831
2018-08-12,26.76404064628588,27.327267,-0.5632260468293531,pre,2018,32,201832
2018-08-19,26.04026436433771,25.646431,0.3938333950994277,pre,2018,33,201833
2018-08-26,26.634708408251804,26.481451,0.1532573737059053,pre,2018,34,201834
2018-09-02,26.166748760324985,25.548199,0.6185500603738134,pre,2018,35,201835
2018-09-09,27.10604513310782,27.193136,-0.08709108210214112,pre,2018,36,201836
2018-09-16,28.007356627785587,27.75326,0.2540969689721102,pre,2018,37,201837
2018-09-23,28.370069656162187,28.13956,0.23050895669929616,pre,2018,38,201838
2018-09-30,29.895434236362437,29.377901,0.5175331590919292,pre,2018,39,201839
2018-10-07,34.52570955867314,34.18515,0.3405594121887674,pre,2018,40,201840
2018-10-14,40.42826563463856,39.575645,0.8526201878612127,pre,2018,41,201841
2018-10-21,43.12821500442725,42.556366,0.571849037630372,pre,2018,42,201842
2018-10-28,44.6585112982684,45.389004,-0.7304924553937084,pre,2018,43,201843
2018-11-04,47.45103069169559,46.447586,1.0034446321252801,pre,2018,44,201844
2018-11-11,45.96447818236792,45.139015,0.8254629846140134,pre,2018,45,201845
2018-11-18,52.05849792723732,51.571754,0.4867434716709127,pre,2018,46,201846
2018-11-25,62.5402160021708,61.502937,1.03727868527627,pre,2018,47,201847
2018-12-02,81.26874835822026,79.00311,2.2656355652515145,pre,2018,48,201848
2018-12-09,65.14174875779845,63.732925,1.4088233427593906,pre,2018,49,201849
2018-12-16,79.13334356004877,76.34614,2.7872055595604905,pre,2018,50,201850
2018-12-23,71.23325172102334,69.52426,1.7089902464139612,pre,2018,51,201851
2018-12-30,72.52845594230168,70.51055,2.017904489664957,pre,2018,52,201852
2019-01-06,90.37888817791274,87.57587,2.803021478693992,pre,2019,1,201901
2019-01-13,82.15114529302531,79.76749,2.3836587207596835,pre,2019,2,201902
2019-01-20,84.12212545328764,81.3097,2.812425441080606,pre,2019,3,201903
2019-01-27,75.62884818460162,73.47479,2.1540557041328725,pre,2019,4,201904
2019-02-03,70.25112266440098,68.63194,1.6191799153775435,pre,2019,5,201905
2019-02-10,70.10666850502933,69.135254,0.971414598779333,pre,2019,6,201906
2019-02-17,65.29675357971486,62.998833,2.297920877078141,pre,2019,7,201907
2019-02-24,73.89519914199244,72.302795,1.5924037318361854,pre,2019,8,201908
2019-03-03,66.55157155649658,64.71712,1.8344542469262706,pre,2019,9,201909
2019-03-10,55.23422567452481,54.209064,1.0251611908822298,pre,2019,10,201910
2019-03-17,47.44447504277641,47.010143,0.4343317627471137,pre,2019,11,201911
2019-03-24,43.901037551991045,43.633835,0.2672027131238579,pre,2019,12,201912
2019-03-31,44.36179926997832,44.07142,0.2903805077712889,pre,2019,13,201913
2019-04-07,44.63448763051335,44.059742,0.5747456566363951,pre,2019,14,201914
2019-04-14,41.55835589974712,41.452915,0.10544070809672945,pre,2019,15,201915
2019-04-21,39.902520709840125,38.826492,1.0760284002698128,pre,2019,16,201916
2019-04-28,34.914622276323854,34.386284,0.5283384018121353,pre,2019,17,201917
2019-05-05,34.860887767533846,34.78482,0.07606721089322122,pre,2019,18,201918
2019-05-12,36.15260652738086,35.45039,0.7022166653203143,pre,2019,19,201919
2019-05-19,35.416427336198,35.140633,0.27579470680346674,pre,2019,20,201920
2019-05-26,31.449626522505817,31.689606,-0.2399791903848083,pre,2019,21,201921
2019-06-02,29.283143800046645,29.10663,0.17651347472926204,pre,2019,22,201922
2019-06-09,27.93656696597852,27.551489,0.38507808963574774,pre,2019,23,201923
2019-06-16,26.24831903217986,26.050043,0.1982759261007594,pre,2019,24,201924
2019-06-23,26.308971645729905,26.86862,-0.5596482730933374,pre,2019,25,201925
2019-06-30,26.086696716658498,23.945993,2.1407032931965837,pre,2019,26,201926
2019-07-07,25.088612913809143,23.251513,1.837100386343323,pre,2019,27,201927
2019-07-14,24.82811873156966,23.956598,0.8715204497093083,pre,2019,28,201928
2019-07-21,24.60923099662526,25.006624,-0.3973932251764971,pre,2019,29,201929
2019-07-28,23.13329191488788,22.410162,0.7231299428419824,pre,2019,30,201930
2019-08-04,20.503643791832484,20.766115,-0.2624713967661485,pre,2019,31,201931
2019-08-11,21.24434010927489,20.88211,0.3622295135717657,pre,2019,32,201932
