time,pm25_obs,pm25_cf,att,period,year,week,year_week
2018-01-07,52.41573578057149,51.46596,0.94977432427266,pre,2018,1,201801
2018-01-14,54.00911569789239,53.162655,0.8464608211834062,pre,2018,2,201802
2018-01-21,59.77516574761489,58.587566,1.1875993718824702,pre,2018,3,201803
2018-01-28,55.05694058784066,54.54932,0.5076203668933914,pre,2018,4,201804
2018-02-04,61.54842552226416,61.354733,0.19369300883642637,pre,2018,5,201805
2018-02-11,65.39257489505776,64.71154,0.681034672889794,pre,2018,6,201806
2018-02-18,61.95280061073865,61.645676,0.30712495155896136,pre,2018,7,201807
2018-02-25,43.0134099096915,42.385925,0.6274846167227466,pre,2018,8,201808
2018-03-04,38.98420586440243,39.18768,-0.20347342636905097,pre,2018,9,201809
2018-03-11,37.78073964075364,37.472748,0.30799183801926233,pre,2018,10,201810
2018-03-18,40.6674460041892,39.314896,1.3525503743063894,pre,2018,11,201811
2018-03-25,37.61867702231695,37.021442,0.5972346089868736,pre,2018,12,201812
2018-04-01,35.92753409820898,35.552555,0.3749790139804645,pre,2018,13,201813
2018-04-08,36.93954065625362,36.144222,0.7953183967321351,pre,2018,14,201814
2018-04-15,35.53232060716152,34.70402,0.8282991533041013,pre,2018,15,201815
2018-04-22,32.634430521273714,31.854372,0.7800584967375812,pre,2018,16,201816
2018-04-29,33.362212507629664,32.681957,0.6802552627566172,pre,2018,17,201817
2018-05-06,31.648214313437865,31.014269,0.633945438315795,pre,2018,18,201818
2018-05-13,30.49987232643268,30.51861,-0.018737674177671693,pre,2018,19,201819
2018-05-20,29.4206548920494,29.180216,0.2404390564781096,pre,2018,20,201820
2018-05-27,30.30363914900421,29.424915,0.8787238352835054,pre,2018,21,201821
2018-06-03,28.84151624028012,28.82937,0.012145741622894946,pre,2018,22,201822
2018-06-10,25.217169832465064,24.2862,0.9309702627629157,pre,2018,23,201823
2018-06-17,24.36135822015612,24.329935,0.03142314630358101,pre,2018,24,201824
2018-06-24,22.62734246289652,23.085323,-0.45798087084371275,pre,2018,25,201825
2018-07-01,22.49583675356014,23.804056,-1.308219414042398,pre,2018,26,201826
2018-07-08,22.77050462253469,22.363867,0.40663781650441777,pre,2018,27,201827
2018-07-15,23.22785767833143,23.848658,-0.620799929700798,pre,2018,28,201828
2018-07-22,24.46613496706018,23.639673,0.826461734027955,pre,2018,29,201829
2018-07-29,24.82814313653465,25.182192,-0.3540487122202336,pre,2018,30,201830
2018-08-05,23.389237490284398,23.109201,0.2800360590099835,pre,2018,31,201831
2018-08-12,22.834133820131907,23.004904,-0.1707699732030541,pre,2018,32,201832
2018-08-19,23.24463733914413,23.988396,-0.7437583517738382,pre,2018,33,201833
2018-08-26,24.33155891119404,24.901787,-0.5702278930051783,pre,2018,34,201834
2018-09-02,24.42569318043204,23.625385,0.8003078960082135,pre,2018,35,201835
2018-09-09,24.13751782054768,24.537897,-0.400379289437673,pre,2018,36,201836
2018-09-16,23.40220185374961,24.150507,-0.7483051195169921,pre,2018,37,201837
2018-09-23,22.070597498820803,22.15751,-0.08691325862548638,pre,2018,38,201838
2018-09-30,24.441222789425503,23.742386,0.69883692516769,pre,2018,39,201839
