time,pm25_obs,pm25_cf,att,period,year,week,year_week
2018-01-07,52.41573578057149,52.238388,0.17734771904805058,pre,2018,1,201801
2018-01-14,54.00911569789239,54.37898,-0.36986303135565635,pre,2018,2,201802
2018-01-21,59.77516574761489,60.076744,-0.30157833197495165,pre,2018,3,201803
2018-01-28,55.05694058784066,55.26149,-0.20454928032340547,pre,2018,4,201804
2018-02-04,61.54842552226416,61.580982,-0.03255668598779238,pre,2018,5,201805
2018-02-11,65.39257489505776,66.389595,-0.9970201366805185,pre,2018,6,201806
2018-02-18,61.95280061073865,62.65749,-0.7046891658726793,pre,2018,7,201807
2018-02-25,43.0134099096915,42.80663,0.20678072878329345,pre,2018,8,201808
2018-03-04,38.98420586440243,38.65855,0.32565560195126153,pre,2018,9,201809
2018-03-11,37.78073964075364,37.79955,-0.018809462029565793,pre,2018,10,201810
2018-03-18,40.6674460041892,40.851593,-0.18414701338892314,pre,2018,11,201811
2018-03-25,37.61867702231695,37.807396,-0.188718912741642,pre,2018,12,201812
2018-04-01,35.92753409820898,36.053516,-0.12598228973047298,pre,2018,13,201813
2018-04-08,36.93954065625362,37.473534,-0.5339929741174743,pre,2018,14,201814
2018-04-15,35.53232060716152,35.85777,-0.3254484052896487,pre,2018,15,201815
2018-04-22,32.634430521273714,32.78966,-0.1552308861969891,pre,2018,16,201816
2018-04-29,33.362212507629664,33.73876,-0.3765493942258047,pre,2018,17,201817
2018-05-06,31.648214313437865,31.539942,0.10827252571813872,pre,2018,18,201818
2018-05-13,30.49987232643268,30.588654,-0.08878123802044513,pre,2018,19,201819
2018-05-20,29.4206548920494,29.655708,-0.2350534209388826,pre,2018,20,201820
2018-05-27,30.30363914900421,30.33427,-0.030631328290713355,pre,2018,21,201821
2018-06-03,28.84151624028012,28.981827,-0.140310541946441,pre,2018,22,201822
2018-06-10,25.217169832465064,24.750181,0.466988634344947,pre,2018,23,201823
2018-06-17,24.36135822015612,24.43554,-0.07418102544934868,pre,2018,24,201824
